eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,siteNotes,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_types,hwm_qualities,marker,vertical_datums,approval,event,site,peak_summary,files,horizontal_datums,horizontal_collect_methods,vertical_collect_methods,survey_member,flag_member,Links
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Oran Mosteller,LAEAS16894,ENTRANCE TO OSCHNER HOSPITAL. GROUPING OF TREES WEST OF HOSPITAL EAST OF HONEY CUT BAYOU.,,,LA,East Baton Rouge Parish,,No,Surveyed two marks at site. Third mark was deemed unreliable due to it being over 1 ft lower than the other marks.,15249,AMITE RIVER,16894,129,5,3,DISTURBED SEEDLINE ON SUGAR BERRY TREE WET OF PARKING LOT EAST OF HONEY CUT BAYOU SOUTH OF I12 FIRST PARKING LOT ON LEFT AT ENTRANCE.,30.44239,-91.00383,8/28/2016 4:00:00 AM,39.526,2,6,N/A,,6,3.46,1,,"(ORANGE/PINK) FLAGGING,
Job name: LA-6-08282016
Checked in on 46DE12",Riverine,8/25/2016 4:00:00 AM,0,2,1600,1596,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Jeffrey Moss,LAEAS16894,ENTRANCE TO OSCHNER HOSPITAL. GROUPING OF TREES WEST OF HOSPITAL EAST OF HONEY CUT BAYOU.,,,LA,East Baton Rouge Parish,,No,Surveyed two marks at site. Third mark was deemed unreliable due to it being over 1 ft lower than the other marks.,15287,AMITE RIVER,16894,129,5,3,DISTURBED SEEDLINE ON SYCAORE TREE WEST OF PARKING LOT EAST OF HONEY CUT BAYOU SOUTH OF I12 FIRST PARKING LOT ON LEFT AT ENTRANCE.,30.44239,-91.00383,8/28/2016 5:00:00 AM,,,,N/A,,6,4.06,1,,"(PINK/PINK) FLAGGING.
This HWM was deemed unreliable. It was much lower when compared with the other marks in the area and was not shot with levels to determine elevation.",Riverine,8/25/2016 5:00:00 AM,0,2,1600,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Jeffrey Moss,LAEAS16894,ENTRANCE TO OSCHNER HOSPITAL. GROUPING OF TREES WEST OF HOSPITAL EAST OF HONEY CUT BAYOU.,,,LA,East Baton Rouge Parish,,No,Surveyed two marks at site. Third mark was deemed unreliable due to it being over 1 ft lower than the other marks.,15288,AMITE RIVER,16894,129,5,3,DISTURBED SEEDLINE ON THEE TRUNK SYCAMORE TREE WEST OF PARKING LOT EAST OF HONEY CUT BAYOU SOUTH OF I12 FIRST PARKING LOT ON LEFT AT ENTRANCE.,30.44239,-91.00383,8/27/2016 5:00:00 AM,39.706,2,6,N/A,,6,6.08,1,,"(ORANGE/ORANGE) FLAGGING,
Job name: LA-6-08282016
Point Name: TBM-LAEAS16894
Checked in on 46DE12
Used TBM and levels to determine HWM elevations.",Riverine,8/24/2016 5:00:00 AM,0,2,1600,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail,Handheld GPS,NAD83,Caleb Miller,Arthur Day,LAEAS16895,S.E. side of beaver creek road,,,LA,East Feliciana Parish,,No,,15251,Amite River,16895,129,5,2,,30.96681,-90.86169,9/2/2016 4:00:00 AM,193.995,2,6,Right,,5,5.98,1,,,Riverine,8/25/2016 4:00:00 AM,0,2,1607,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Vegetation line,Poor: +/- 0.40 ft,,,,Nail,Handheld GPS,NAD83,Caleb Miller,Arthur Day,LAEAS16895,S.E. side of beaver creek road,,,LA,East Feliciana Parish,,No,,15255,Amite River,16895,129,4,4,,30.96681,-90.86161,9/2/2016 4:00:00 AM,,,,Right,,5,5.505,1,,ABANDONED. Used the one mark labeled good.,Riverine,8/25/2016 4:00:00 AM,0,2,1607,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail,Handheld GPS,NAD83,Caleb Miller,Arthur Day,LAEAS16895,S.E. side of beaver creek road,,,LA,East Feliciana Parish,,No,,15256,Amite River,16895,129,5,4,,30.96681,-90.86161,9/2/2016 4:00:00 AM,,,,Right,,5,5.55,1,,ABANDONED. Used good mark at site.,Riverine,8/25/2016 4:00:00 AM,0,2,1607,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Arthur Day,Jeffrey Moss,LAEAS16896,Line marked with sharpie on outside wall of Charity Christian Preschool at Charity Christian Center located at 871 O'Neal Lane,,,LA,East Baton Rouge Parish,,No,,15252,Amite River,16896,129,6,2,Line marked with sharpie on outside wall of Charity Christian Preschool at Charity Christian Center located at 871 O'Neal Lane,30.45636,-91.00771,8/31/2016 5:00:00 AM,43.458,2,6,N/A,,4,3.53,1,,"Job ID: LA-6-08312016
Checked in on 46DE12",Riverine,8/24/2016 5:00:00 AM,0,2,1587,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Anna Marie Marable,Laura LaPolice,LAST.16897,"HWM(1); Light Pole with ""DN22"" Tag & USGS Tag
Hwy 10; North of Wright Settlement Ln",,,LA,St. Helena Parish,,No,,15253,Amite,16897,129,2,4,,30.88458,-90.81014,9/2/2016 4:00:00 AM,,,,N/A,,6,5.7,1,,COULD NOT KEEP CONNECTION TO RTK,Riverine,8/25/2016 4:00:00 AM,0,2,1609,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Anna Marie Marable,Laura LaPolice,LAST.16897,"HWM(1); Light Pole with ""DN22"" Tag & USGS Tag
Hwy 10; North of Wright Settlement Ln",,,LA,St. Helena Parish,,No,,15258,Amite,16897,129,2,4,"Light Pole with ""DN22.1"" Tag & USGS Tag
Hwy 10; North of Wright Settlement Ln",30.88506,-90.81106,9/2/2016 4:00:00 AM,180.204,2,6,N/A,,6,5.46,1,,LAST.16897-A,Riverine,8/25/2016 4:00:00 AM,0,2,1609,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Philip Habermehl,Jeffrey Moss,LAEAS16898,NEIGHBORHOOD ON BRISTOE AVE AT INTERSECTION OF BRISTOE AND HOYT DRIVE,,,LA,East Baton Rouge Parish,,No,,15254,AMITE RIVER,16898,129,5,3,NORTH EAST CORNER OF  WALL OF CARPORT LOCATED AT 2003 CULLY DRIVE,30.43578,-90.99839,8/28/2016 5:00:00 AM,39.706,2,6,N/A,,4,5.24,1,,"Referred to as HWM3 on GNSS note sheets.
Used TBM-LAEAS16898 and levels to determine elevation.",Riverine,8/25/2016 5:00:00 AM,0,2,1600,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Stain line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Jeffrey Moss,LAEAS16898,NEIGHBORHOOD ON BRISTOE AVE AT INTERSECTION OF BRISTOE AND HOYT DRIVE,,,LA,East Baton Rouge Parish,,No,,15291,AMITE RIVER,16898,129,6,4,PUMP STATION FENCE AT END OF  BRISTOE AVE NORTH EAST SIDE OF ROAD.. WHEN LOOKING AT THE PUMP STATION FENCE NAIL IS LOCATED JUST  TO THE RIGHT OF GATE.,30.43578,-90.99839,8/28/2016 5:00:00 AM,39.526,2,6,N/A,,6,3.51,1,,"Referred to as HWM1 on GNSS note sheets.
Used TBM-LAEAS16898 and levels to determine elevation.",Riverine,8/25/2016 5:00:00 AM,0,2,1600,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV16899,Private Residence,,,LA,Livingston Parish,,No,,15257,Tickfaw,16899,129,5,1,HWM tag on front wall of house in the middle of the covered porch. Flagging tape used.,30.58827,-90.59743,9/2/2016 4:00:00 AM,68.36,2,6,N/A,,6,0.91,1,,"Job name LA-5-09022016 
Point: LALV16899a/b
Checked in @: 46BC56
GPS control in EST",Riverine,8/25/2016 4:00:00 AM,1,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LATAN16900,Private Residence,,,LA,Tangipahoa Parish,,No,House across from truck shop,15259,Tickfaw,16900,129,5,1,"HWM on front of house to the right of garage door, marked with flagging tape.",30.60242,-90.54485,9/1/2016 4:00:00 AM,71.29,2,6,N/A,,6,2.68,1,,"Job name LA-5-09012016 
Point: LALIV17104a1/b1
Checked in @: 46BC34
GPS control in EST
*****electronic file associated with mmt was incorrectly named LALIV16900 instead on LATAN16900.*****",Riverine,8/25/2016 4:00:00 AM,1,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Jeffrey Moss,Daniel McCay,LAEAS16901,Two story house on corner of French Town Acres and Frenchy Dr,,,LA,East Baton Rouge Parish,,No,,15260,Comite River,16901,129,5,1,"Looking from road, on back left corning of the house.",30.49084,-90.99315,9/4/2016 4:00:00 AM,46.855,2,6,N/A,,4,4.64,1,,"Rain clouds nearby, some thunder heard in distance.. Shot B off more than 0.10. Job Name: LA-8-09042016. Shot Names: LAEAS16901a & LAEAS16901c.    **Surveyed by Team 8.",Riverine,8/25/2016 4:00:00 AM,0,2,1595,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Stain line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV16902,Private Residence,,,LA,Livingston Parish,,No,HWM on fence to left of residence,15261,Tickfaw,16902,129,6,1,HWM on fence to the left of residence. Flagging tape used.,30.5137,-90.57387,8/31/2016 4:00:00 AM,43.353,2,6,N/A,,6,1.82,1,,"Job name LA-5-08312016
Point name:LALIV16902a/b 
Checked in @: 46BC56 GPS control in EST",Riverine,8/25/2016 4:00:00 AM,1,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV16903,Private Residence,,,LA,Livingston Parish,,No,,15263,Tickfaw,16903,129,5,2,Line on wall inside of carport,30.55505,-90.57578,8/31/2016 4:00:00 AM,57.973,2,6,N/A,,6,,1,,"Job name LA-5-08312016 
Point: LALIV16910a/b
Checked in @: 46BC56
GPS control in EST",Riverine,8/25/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Jeffrey Moss,Daniel McCay,LAEAS16904,Log house on Frenchy dr,,,LA,East Baton Rouge Parish,,No,,15262,Comite River,16904,129,5,1,On right side of house closest to the front porch. Near corner of porch. Marked with black sharpie.,30.4911,-90.99287,9/4/2016 4:00:00 AM,,,,N/A,,4,5.83,1,,**Not surveyed because thunderstorms in area at the time. Also one mark present within 0.1 miles at house next door.,Riverine,8/25/2016 4:00:00 AM,0,2,1595,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Kelvey Merrill,Skylar McHenry,LALIV16905,"25497 Hob Hodges Rd. Left corner of garage, facing the street.",,,LA,Livingston Parish,,No,,15264,Tickfaw,16905,129,5,1,"25497 Hob Hodges Rd.  Left corner of garage, facing street. Marked with nail and HWM tab.",30.48985,-90.66048,9/2/2016 4:00:00 AM,35.946,2,6,N/A,,6,2.48,1,,"Job name LA-5-09022016 
Point name LALIV16905a/b 
Checked in @: 46BC56 
GPS control in EST",Riverine,8/25/2016 4:00:00 AM,0,2,1602,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV16906,Private Residence,,,LA,Livingston Parish,,No,,15265,Tickfaw,16906,129,5,1,HWM tag to left of front door,30.6496,-90.62543,9/1/2016 4:00:00 AM,95.51,2,6,N/A,,6,1.63,1,,"Job name LA-5-09012016 
Point: LALIV16906a1/b1
Checked in @: 46BC34
GPS control in EST",Riverine,8/25/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LATAN16907,Apartment Building,,,LA,Tangipahoa Parish,,No,,15266,Tickfaw,16907,129,5,1,HWM on wall to right of the front door of Apt 11-B. Flagging tape used.,30.5236,-90.51237,9/1/2016 4:00:00 AM,43.074,2,6,N/A,,6,0.61,1,,,Riverine,8/25/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Robert Forde,Daniel McCay,LALIV16908,Residence. Seed line on backyard fence.,,,LA,Livingston Parish,,No,,15268,Amite River,16908,129,5,3,Seed line line on backyard fence. Pink flagging tape used to identify.,30.58508,-90.87796,9/4/2016 4:00:00 AM,72.329,2,6,N/A,,6,1.3,1,,"One cloud approaching from the east. First shot lost and regained initialization, was off by >0.10.   Job Name: LA-8-09042016. Shot Names: LALIV16908b & LALIV16908d.    **Surveyed by Team 8.",Riverine,8/25/2016 4:00:00 AM,0,2,1592,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,local control point,Christopher Henry,Jeffrey Moss,LALIV16909,Southeast corner of double car garage on right sideemail trim when facing house from garage door. Marked with sharpie as HWM and orange flagging.,,,LA,Livingston Parish,,No,,15267,Amite River,16909,129,5,1,Southeast corner of double car garage on right sideemail trim when facing house from garage door. Marked with sharpie as HWM and orange flagging.,30.448428,-90.926471,9/1/2016 5:00:00 AM,,,,N/A,,4,0.95,1,,Abandoned sites. Cluster too close to other sites. Site at WWTP is close by.,Riverine,8/25/2016 5:00:00 AM,1,1,7,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV16910,Abandoned House. Address is approximate. House has been abandoned since before flooding.,,,LA,Livingston Parish,,No,,15269,Tickfaw,16910,129,5,1,"HWM, seed line on front left side of abandoned house.",30.56703,-90.57448,9/2/2016 4:00:00 AM,,,,N/A,,6,3.12,1,,HWM abandoned. Attempted to survey three time but could not maintain connection despite clear view of sky.,Riverine,8/25/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Robert Forde,Daniel McCay,LALIV16911,Private Residence.,,,LA,Livingston Parish,,No,,15272,Amite River,16911,129,5,1,"Seed line on post of overhang on front walkway, near front door. Flagged with pink tape.",30.502753,-90.941486,9/3/2016 4:00:00 AM,51.877,2,6,N/A,,6,2.95,1,,Clear weather. Job Name: LA-8-09032016. Shot Names: LALIV16911a & LALIV16911c.,Riverine,8/25/2016 4:00:00 AM,1,2,1592,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Phone/Car GPS,local control point,Laura LaPolice,Jeffrey Moss,LAEAS16912,Brick house on the corner of Heather Dr. and Ferncliff Ave.,,,LA,East Baton Rouge Parish,,No,Did not get GNSS survey. Clustered too close to another site.,15270,Jones Creek,16912,129,5,1,seed line located on right side of house next to gas meter on fence.,30.44779,-91.06694,8/31/2016 5:00:00 AM,,,,N/A,,6,3.03,3,,Abandoned site. Mark was clustered to close to other sites in the area.,Riverine,8/24/2016 5:00:00 AM,0,1,1598,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Phone/Car GPS,local control point,Laura LaPolice,Jeffrey Moss,LAEAS16912,Brick house on the corner of Heather Dr. and Ferncliff Ave.,,,LA,East Baton Rouge Parish,,No,Did not get GNSS survey. Clustered too close to another site.,15273,Jones Creek,16912,129,5,1,"located on right side of house, on down spout of gutter next to gas meter.",30.26867,-91.4015,8/31/2016 5:00:00 AM,,,,N/A,,4,,3,,Abandoned site. Mark was clustered to close to other sites in the area.,Riverine,8/24/2016 5:00:00 AM,0,1,1598,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,Poor: +/- 0.40 ft,,,,Paint,Handheld GPS,NAD83,Philip Habermehl,Jeffrey Moss,LAEAS16913,ENTRANCE TO HARREL'S FERRY SUBSTAION,,,LA,East Baton Rouge Parish,,No,Did not survey due to errors with GPS related to site conditions such as overhead powerlines and tall trees along the road.,15271,AMITE,16913,129,2,4,"LEFT SECURED 3"" DIAMETER FENCE POST OF ENTRANCE TO HARRELLS FERRY  POWER SUBSTATION",30.41608,-90.97267,8/28/2016 5:00:00 AM,,,,N/A,,3,1.78,1,,Did not survey due to errors with GPS related to site conditions such as overhead powerlines and tall trees along the road.,Riverine,8/25/2016 5:00:00 AM,0,2,1600,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV16914,Private Residence,,,LA,Livingston Parish,,No,,15274,Tickfaw,16914,129,5,1,,30.56955,-90.65083,9/2/2016 4:00:00 AM,64.764,2,6,N/A,,6,3.6,1,,"Job name LA-5-09022016 
Point name LALIV16914a/b 
Checked in @: 46BC56 
GPS control in EST",Riverine,8/25/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Stain line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Arthur Day,Erin Williams,LAEAS16915,Sharpie mark on left main gate post of DEMCO Vignes Rd Substation.,,,LA,East Baton Rouge Parish,,No,,15275,Clay Cut Bayou (Amite),16915,129,6,3,Sharpie mark on left main gate post of DEMCO Vignes Rd Substation.,30.37103,-90.97734,8/30/2016 5:00:00 AM,24.369,2,6,N/A,,4,3.31,1,,,Riverine,8/24/2016 5:00:00 AM,0,2,1587,1632,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Vegetation line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Kelvey Merrill,Matthew Jennings,LALIV16916,Telephone pole left side yard. Marked with nail and USGS HWM tab.,,,LA,Livingston Parish,,No,,15276,Candy branch,16916,129,4,2,Telephone pole in the left side yard. Marked with nail and HWM tab.,30.44616,-90.72603,8/29/2016 4:00:00 AM,28.8115,2,6,N/A,,6,1.22,1,,Ran a line level out to stake with clear view of sky. Surveyed by RCF/MDJ,Riverine,8/25/2016 4:00:00 AM,1,2,1602,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Laura LaPolice,Jeffrey Moss,LAEAS16917,HWM on back door of brick house on Sherwood Forest Dr.,,,LA,East Baton Rouge Parish,,No,,15277,Amite River,16917,129,5,1,"HWM is located on back french door left  screen, it is marked with a black sharpie",30.2637106,-91.0325417,8/31/2016 5:00:00 AM,42.564,2,2,N/A,,4,3.05,1,,Used TBM-LAEAS16917 and level gun to establish elevation for HWM.,Riverine,8/24/2016 5:00:00 AM,0,2,1598,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Robert Forde,Daniel McCay,LALIV16918,Private Residence. Seed line on backyard fence.,,,LA,Livingston Parish,,No,,15278,Amite River,16918,129,5,1,Seedling on backyard fence facing the street. Flagged with pink tape.,30.54352,-90.953341,9/3/2016 4:00:00 AM,56.826,2,6,N/A,,6,3.33,1,,Clear weather. Job Name: LA-8-09032016. Shot Names: LALIV16918a & LALIV16918b.,Riverine,8/25/2016 4:00:00 AM,0,2,1592,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,local control point,Daniel McCay,Christopher Henry,LALIV16919,7the Ward Elementary School. South side of electric panel enclosure next to handicap sign. Enclosure is located behind school in back parking lot.,,,LA,Livingston Parish,,No,,15279,Amite River,16919,129,5,1,7the Ward Elementary School. South side of electric panel enclosure next to handicap sign. Enclosure is located behind school in back parking lot.,30.422032,-90.923561,8/31/2016 4:00:00 AM,33.428,2,6,N/A,,4,3.3,1,,"Job name: LA-8-08312016
Point Name: LALIV16919a/b
Checked in on PortV-AmiteRM2a/b
GPS controller in EST",Riverine,8/25/2016 4:00:00 AM,1,1,1591,7,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Philip Habermehl,Jeffrey Moss,LAEAS16920,KABOBS RESTURANT,,,LA,East Baton Rouge Parish,,No,Two marks at site. Shot the better one that was farther away from the main channel.,15280,AMITE,16920,129,5,2,BACK NORTHEAST CORNER OF KABOBS RESTAURANT NEAR BROWN DRAINAGE SPOUT.  AROUND THE RIGHT SIDE NEXT TO WOODEN FENCE WHEN LOOKING AT THE FROM OF RESTAURANT.,30.40711,-91.0015,8/30/2016 5:00:00 AM,,,,N/A,,4,4.75,1,,Abandoned HWM. There was a better HWM that was shot at the site.,Riverine,8/25/2016 5:00:00 AM,0,2,1600,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Oran Mosteller,Oran Mosteller,LAEAS16920,KABOBS RESTURANT,,,LA,East Baton Rouge Parish,,No,Two marks at site. Shot the better one that was farther away from the main channel.,15604,AMITE,16920,129,5,2,Front left of building (#16565) next to Kabobs building.,30.40711,-91.00156,8/29/2016 4:00:00 AM,35.426,2,6,N/A,,4,,1,,HWM labeled as LAEAS16920-B,Riverine,8/29/2016 4:00:00 AM,0,2,1596,1596,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
